#chromosome        arm     band    iscn_start      iscn_stop       bp_start        bp_stop stain   density
15	q	14	2043	2411	31400000	37900000	gpos	75
15	q	15	2411	2832	37900000	42700000	gneg	
15	q	21	2832	3600	42700000	55800000	gpos	100
15	q	22	3600	4203	55800000	65300000	gneg	
15	q	23	4203	4471	65300000	70400000	gpos	25
15	q	24	4471	5002	70400000	76100000	gneg	
15	q	25	5002	5381	76100000	86900000	gpos	100
15	q	26	5381	6070	86900000	100338915	gneg	
16	p	13.3	0	410	1	6300000	gneg	
16	p	13.2	410	638	6300000	10300000	gpos	50
16	p	13.1	638	1012	10300000	16700000	gneg	
16	p	12	1012	1522	16700000	27600000	gpos	100
16	p	11.2	1522	2060	27600000	34400000	gneg	
16	p	11.1	2060	2187	34400000	38200000	acen	
16	q	11.1	2187	2310	38200000	40700000	acen	
16	q	11.2	2310	2811	40700000	45500000	gvar	
16	q	12.1	2811	2969	45500000	51200000	gneg	
16	q	12.2	2969	3118	51200000	54500000	gpos	50
16	q	13	3118	3364	54500000	56700000	gneg	
16	q	21	3364	3750	56700000	65200000	gpos	100
16	q	22	3750	4189	65200000	73300000	gneg	
16	q	23	4189	4655	73300000	82700000	gpos	100
16	q	24	4655	5120	82700000	88827254	gneg	
17	p	13	0	602	1	11200000	gneg	
17	p	12	602	1051	11200000	15900000	gpos	75
17	p	11.2	1051	1492	15900000	22100000	gneg	
17	p	11.1	1492	1618	22100000	22200000	acen	
17	q	11.1	1618	1762	22200000	23200000	acen	
17	q	11.2	1762	2050	23200000	28800000	gneg	
17	q	12	2050	2383	28800000	35400000	gpos	50
17	q	21	2383	3149	35400000	47600000	gneg	
17	q	22	3149	3680	47600000	54900000	gpos	75
17	q	23	3680	3950	54900000	59900000	gneg	
17	q	24	3950	4441	59900000	68400000	gpos	100
17	q	25	4441	4950	68400000	78774742	gneg	
18	p	11.3	0	623	1	7200000	gpos	100
18	p	11.2	623	1190	7200000	15400000	gneg	
18	p	11.1	1190	1301	15400000	16100000	acen	
18	q	11.1	1301	1433	16100000	17300000	acen	
18	q	11.2	1433	1862	17300000	23300000	gneg	
18	q	12	1862	2721	23300000	41800000	gpos	100
18	q	21	2721	3449	41800000	59800000	gneg	
18	q	22	3449	4229	59800000	71300000	gpos	100
18	q	23	4229	4650	71300000	76117153	gneg	
19	p	13.3	0	668	1	6900000	gneg	
19	p	13.2	668	1069	6900000	12600000	gpos	25
19	p	13.1	1069	1461	12600000	19800000	gneg	
19	p	12	1461	1746	19800000	26700000	gvar	
19	p	11	1746	1880	26700000	28500000	acen	
19	q	11	1880	2019	28500000	30200000	acen	
19	q	12	2019	2342	30200000	37100000	gvar	
19	q	13.1	2342	2943	37100000	43400000	gneg	
19	q	13.2	2943	3344	43400000	47800000	gpos	100
19	q	13.3	3344	3710	47800000	57600000	gneg	
19	q	13.4	3710	4120	57600000	63811651	gpos	100
2	p	25	0	475	1	12800000	gneg	
2	p	24	475	931	12800000	23900000	gpos	100
2	p	23	931	1558	23900000	31900000	gneg	
2	p	22	1558	2145	31900000	41600000	gpos	100
2	p	21	2145	2650	41600000	47600000	gneg	
2	p	16	2650	3439	47600000	61100000	gpos	100
2	p	15	3439	3682	61100000	64000000	gneg	
2	p	14	3682	3976	64000000	70500000	gpos	50
2	p	13	3976	4572	70500000	75400000	gneg	
2	p	12	4572	5068	75400000	83700000	gpos	100
2	p	11.2	5068	5534	83700000	91000000	gneg	
2	p	11.1	5534	5665	91000000	93300000	acen	
2	q	11.1	5665	5828	93300000	95700000	acen	
2	q	11.2	5828	6181	95700000	102100000	gneg	
2	q	12	6181	6602	102100000	108600000	gpos	100
2	q	13	6602	6928	108600000	113800000	gneg	
2	q	14.1	6928	7254	113800000	118600000	gpos	50
2	q	14.2	7254	7336	118600000	122100000	gneg	
2	q	14.3	7336	7662	122100000	129600000	gpos	50
2	q	21	7662	8314	129600000	136600000	gneg	
2	q	22	8314	9048	136600000	148400000	gpos	100
2	q	23	9048	9374	148400000	154600000	gneg	
2	q	24	9374	10202	154600000	169500000	gpos	100
2	q	31	10202	10854	169500000	182700000	gneg	
2	q	32	10854	11792	182700000	197100000	gpos	100
2	q	33	11792	12362	197100000	209100000	gneg	
2	q	34	12362	12811	209100000	215100000	gpos	100
2	q	35	12811	13164	215100000	221300000	gneg	
2	q	36	13164	13653	221300000	230700000	gpos	100
2	q	37	13653	14400	230700000	242951149	gneg	
20	p	13	0	471	1	5000000	gneg	
20	p	12	471	1005	5000000	17800000	gpos	100
20	p	11.2	1005	1593	17800000	25700000	gneg	
20	p	11.1	1593	1729	25700000	27100000	acen	
20	q	11.1	1729	1870	27100000	28400000	acen	
20	q	11.2	1870	2362	28400000	37100000	gneg	
20	q	12	2362	2732	37100000	41100000	gpos	75
20	q	13.1	2732	3075	41100000	49200000	gneg	
20	q	13.2	3075	3409	49200000	54400000	gpos	75
20	q	13.3	3409	3770	54400000	62435964	gneg	
21	p	13	0	301	1	2900000	gvar	
21	p	12	301	601	2900000	6300000	stalk	
21	p	11.2	601	1002	6300000	10000000	gvar	
21	p	11.1	1002	1203	10000000	12300000	acen	
21	q	11.1	1203	1341	12300000	13200000	acen	
21	q	11.2	1341	1514	13200000	15300000	gneg	
21	q	21	1514	2204	15300000	30500000	gpos	100
21	q	22	2204	3200	30500000	46944323	gneg	
22	p	13	0	308	1	3000000	gvar	
22	p	12	308	604	3000000	6600000	stalk	
22	p	11.2	604	1093	6600000	9600000	gvar	
22	p	11.1	1093	1232	9600000	11800000	acen	
22	q	11.1	1232	1371	11800000	16300000	acen	
22	q	11.2	1371	1887	16300000	24300000	gneg	
22	q	12	1887	2287	24300000	35900000	gpos	100
22	q	13	2287	3400	35900000	49691432	gneg	
3	p	26	0	257	1	8700000	gpos	100
3	p	25	257	649	8700000	14700000	gneg	
3	p	24	649	1355	14700000	30800000	gpos	100
3	p	23	1355	1574	30800000	32100000	gneg	
3	p	22	1574	1966	32100000	43600000	gpos	100
3	p	21	1966	3302	43600000	54400000	gneg	
3	p	14	3302	4103	54400000	71800000	gpos	100
3	p	13	4103	4456	71800000	74200000	gneg	
3	p	12	4456	5439	74200000	87200000	gpos	100
3	p	11	5439	5573	87200000	91700000	acen	
3	q	11.1	5573	5733	91700000	93200000	acen	
3	q	11.2	5733	6034	93200000	99800000	gvar	
3	q	12	6034	6175	99800000	104400000	gneg	
3	q	13.1	6175	6665	104400000	112800000	gpos	100
3	q	13.2	6665	6806	112800000	115000000	gneg	
3	q	13.3	6806	7389	115000000	123400000	gpos	100
3	q	21	7389	7926	123400000	131500000	gneg	
3	q	22	7926	8255	131500000	140400000	gpos	100
3	q	23	8255	8538	140400000	144400000	gneg	
3	q	24	8538	9206	144400000	150400000	gpos	100
3	q	25	9206	9639	150400000	161200000	gneg	
3	q	26.1	9639	10147	161200000	169200000	gpos	100
3	q	26.2	10147	10269	169200000	172500000	gneg	
3	q	26.3	10269	10702	172500000	184200000	gpos	100
3	q	27	10702	11022	184200000	189400000	gneg	
3	q	28	11022	11352	189400000	193800000	gpos	75
3	q	29	11352	11700	193800000	199501827	gneg	
4	p	16	0	843	1	10900000	gneg	
4	p	15.3	843	1330	10900000	23100000	gpos	100
4	p	15.2	1330	1449	23100000	27900000	gneg	
4	p	15.1	1449	1857	27900000	35500000	gpos	100
4	p	14	1857	2292	35500000	40900000	gneg	
4	p	13	2292	2647	40900000	45600000	gpos	50
4	p	12	2647	2950	45600000	48700000	gneg	
4	p	11	2950	3095	48700000	50700000	acen	
4	q	11	3095	3211	50700000	52400000	acen	
4	q	12	3211	3649	52400000	59200000	gneg	
4	q	13	3649	4422	59200000	76500000	gpos	100
4	q	21	4422	5169	76500000	88200000	gneg	
4	q	22	5169	5735	88200000	99100000	gpos	100
4	q	23	5735	5838	99100000	102500000	gneg	
4	q	24	5838	6353	102500000	107900000	gpos	50
4	q	25	6353	6560	107900000	114100000	gneg	
4	q	26	6560	7294	114100000	120600000	gpos	75
4	q	27	7294	7577	120600000	124000000	gneg	
4	q	28	7577	8440	124000000	139500000	gpos	100
4	q	31.1	8440	8813	139500000	141700000	gneg	
4	q	31.2	8813	9071	141700000	151000000	gpos	100
4	q	31.3	9071	9431	151000000	155100000	gneg	
4	q	32	9431	10050	155100000	170400000	gpos	100
4	q	33	10050	10281	170400000	172200000	gneg	
4	q	34	10281	10732	172200000	182600000	gpos	100
4	q	35	10732	11170	182600000	191273063	gneg	
5	p	15.3	0	574	1	8200000	gneg	
5	p	15.2	574	815	8200000	15100000	gpos	50
5	p	15.1	815	1028	15100000	18500000	gneg	
5	p	14	1028	1897	18500000	29300000	gpos	100
5	p	13	1897	2444	29300000	42400000	gneg	
5	p	12	2444	2712	42400000	45800000	gpos	50
5	p	11	2712	2845	45800000	47700000	acen	
5	q	11.1	2845	2990	47700000	50500000	acen	
5	q	11.2	2990	3518	50500000	58900000	gneg	
5	q	12	3518	3966	58900000	66500000	gpos	100
5	q	13	3966	4691	66500000	76400000	gneg	
5	q	14	4691	5496	76400000	91900000	gpos	100
5	q	15	5496	5747	91900000	97300000	gneg	
5	q	21	5747	6577	97300000	109600000	gpos	100
5	q	22	6577	6802	109600000	115200000	gneg	
5	q	23	6802	7751	115200000	130400000	gpos	100
5	q	31	7751	8740	130400000	143100000	gneg	
5	q	32	8740	9189	143100000	147200000	gpos	75
5	q	33	9189	9558	147200000	159900000	gneg	
5	q	34	9558	10138	159900000	167400000	gpos	100
5	q	35	10138	10600	167400000	180857866	gneg	
6	p	25	0	405	1	7000000	gneg	
6	p	24	405	643	7000000	13500000	gpos	100
6	p	23	643	1047	13500000	15500000	gneg	
6	p	22	1047	1773	15500000	29900000	gpos	100
6	p	21.3	1773	2428	29900000	36800000	gneg	
6	p	21.2	2428	2571	36800000	40600000	gpos	25
6	p	21.1	2571	2999	40600000	45200000	gneg	
6	p	12	2999	3618	45200000	57200000	gpos	100
6	p	11.2	3618	3714	57200000	58400000	gneg	
6	p	11.1	3714	3856	58400000	60500000	acen	
6	q	11	3856	3999	60500000	63500000	acen	
6	q	12	3999	4439	63500000	70000000	gpos	100
6	q	13	4439	4701	70000000	75900000	gneg	
6	q	14	4701	5129	75900000	87500000	gpos	100
6	q	15	5129	5402	87500000	92100000	gneg	
6	q	16	5402	6068	92100000	104800000	gpos	100
6	q	21	6068	6746	104800000	113900000	gneg	
6	q	22	6746	7793	113900000	130400000	gpos	100
6	q	23	7793	8221	130400000	139100000	gneg	
6	q	24	8221	8851	139100000	149100000	gpos	100
6	q	25	8851	9386	149100000	160900000	gneg	
6	q	26	9386	9696	160900000	164400000	gpos	50
6	q	27	9696	10100	164400000	170899992	gneg	
7	p	22	0	470	1	7200000	gneg	
7	p	21	470	1300	7200000	19500000	gpos	100
7	p	15	1300	1894	19500000	31800000	gneg	
7	p	14	1894	2339	31800000	43300000	gpos	100
7	p	13	2339	2698	43300000	46600000	gneg	
7	p	12	2698	3069	46600000	53900000	gpos	100
7	p	11.2	3069	3267	53900000	57400000	gneg	
7	p	11.1	3267	3391	57400000	59100000	acen	
7	q	11.1	3391	3513	59100000	61100000	acen	
7	q	11.2	3513	4605	61100000	77400000	gneg	
7	q	21	4605	5612	77400000	97900000	gpos	100
7	q	22	5612	6292	97900000	107200000	gneg	
7	q	31	6292	7517	107200000	126900000	gpos	100
7	q	32	7517	7966	126900000	132400000	gneg	
7	q	33	7966	8221	132400000	137300000	gpos	50
7	q	34	8221	8440	137300000	142800000	gneg	
7	q	35	8440	8719	142800000	147500000	gpos	75
7	q	36	8719	9350	147500000	158821424	gneg	
8	p	23	0	610	1	12700000	gneg	
8	p	22	610	1138	12700000	19100000	gpos	100
8	p	21	1138	1656	19100000	29700000	gneg	
8	p	12	1656	2266	29700000	38500000	gpos	75
8	p	11.2	2266	2611	38500000	43200000	gneg	
8	p	11.1	2611	2743	43200000	45200000	acen	
8	q	11.1	2743	2891	45200000	48100000	acen	
8	q	11.2	2891	3148	48100000	55600000	gneg	
8	q	12	3148	3641	55600000	66100000	gpos	100
8	q	13	3641	4145	66100000	74000000	gneg	
8	q	21.1	4145	4756	74000000	84900000	gpos	100
8	q	21.2	4756	4885	84900000	87200000	gneg	
8	q	21.3	4885	5506	87200000	93500000	gpos	100
8	q	22	5506	6276	93500000	106100000	gneg	
8	q	23	6276	7026	106100000	117700000	gpos	100
8	q	24.1	7026	7628	117700000	127300000	gneg	
8	q	24.2	7628	7885	127300000	140000000	gpos	100
8	q	24.3	7885	8250	140000000	146274826	gneg	
9	p	24	0	355	1	9000000	gneg	
9	p	23	355	841	9000000	14100000	gpos	75
9	p	22	841	942	14100000	19900000	gneg	
9	p	21	942	1661	19900000	32800000	gpos	100
9	p	13	1661	2148	32800000	40200000	gneg	
9	p	12	2148	2522	40200000	42400000	gpos	50
9	p	11	2522	2634	42400000	51800000	acen	
9	q	11	2634	2773	51800000	60300000	acen	
9	q	12	2773	3695	60300000	70000000	gvar	
9	q	13	3695	3864	70000000	70500000	gneg	
9	q	21	3864	4865	70500000	89600000	gpos	100
9	q	22	4865	5857	89600000	101600000	gneg	
9	q	31	5857	6373	101600000	113900000	gpos	100
9	q	32	6373	6571	113900000	116700000	gneg	
9	q	33	6571	6958	116700000	129300000	gpos	100
9	q	34	6958	7950	129300000	140273252	gneg	
X	p	22.3	0	428	1	9500000	gneg	
X	p	22.2	428	642	9500000	17100000	gpos	100
X	p	22.1	642	1131	17100000	24900000	gneg	
X	p	21	1131	1977	24900000	37500000	gpos	100
X	p	11.4	1977	2252	37500000	42300000	gneg	
X	p	11.3	2252	2446	42300000	47300000	gpos	75
X	p	11.2	2446	3108	47300000	56600000	gneg	
X	p	11.1	3108	3241	56600000	59500000	acen	
X	q	11	3241	3341	59500000	65100000	acen	
X	q	12	3341	3672	65100000	67700000	gpos	50
X	q	13	3672	4405	67700000	76000000	gneg	
X	q	21	4405	5559	76000000	98200000	gpos	100
X	q	22	5559	5951	98200000	110500000	gneg	
X	q	23	5951	6352	110500000	116800000	gpos	75
X	q	24	6352	6653	116800000	120700000	gneg	
X	q	25	6653	7195	120700000	129800000	gpos	100
X	q	26	7195	7647	129800000	137800000	gneg	
X	q	27	7647	8168	137800000	146900000	gpos	100
X	q	28	8168	8610	146900000	154913754	gneg	
Y	p	11.3	0	286	1	3300000	gpos	100
Y	p	11.2	286	751	3300000	11200000	gneg	
Y	p	11.1	751	883	11200000	11300000	acen	
Y	q	11.1	883	1002	11300000	12500000	acen	
Y	q	11.2	1002	2169	12500000	27200000	gneg	
Y	q	12	2169	3650	27200000	57772954	gvar	
